MOVIEID,TITLE,GENRES,TOTALRATERS,TOTALRATINGS,AVGRATING,AVGGENOMERELEVANCE,TAGCOUNT,OPPORTUNITYTYPE,PRIORITYSCORE,ACTIONPRIORITY,RECOMMENDEDACTION
78827,Bluebeard (Barbe Bleue) (2009),Fantasy,21,21,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
40581,Just Friends (2005),Comedy|Romance,636,636,3.1,0.091,1128,Standard,6,STANDARD,Monitor standard performance metrics.
34032,Modigliani (2004),Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
113642,Night Moves (2013),Drama|Thriller,25,25,3.1,0.123,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26495,Yellowbeard (1983),Action|Adventure|Comedy,109,109,3.1,0.09,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2334,"Siege, The (1998)",Action|Thriller,2960,2960,3.1,0.112,1128,Standard,6,STANDARD,Monitor standard performance metrics.
33001,Blossoms in the Dust (1941),Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
87179,"Sisters, The (1938)",Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
59399,Blind Dating (2006),Comedy|Romance,25,25,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
92126,Policeman (Ha-shoter) (2011),Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
115075,"Swan Princess: Escape from Castle Mountain, The (1997)",Animation|Children|Fantasy|Romance,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
82911,"Cowboy and the Lady, The (1938)",Comedy|Drama|Romance|Western,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
4829,Lady in a Cage (1964),Drama|Thriller,76,76,3.1,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
33970,Equinox (1992),Drama|Mystery|Thriller,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
86982,Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller,25,25,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,198,198,3.1,0.104,1128,Standard,6,STANDARD,Monitor standard performance metrics.
55154,Brooklyn Rules (2007),Crime|Drama|Romance,30,30,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
70629,Waterland (1992),Drama,15,15,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
36553,In Old Chicago (1937),Action|Drama|Musical|War,29,29,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1656,Swept from the Sea (1997),Drama|Romance,127,127,3.1,0.132,1128,Standard,6,STANDARD,Monitor standard performance metrics.
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,225,225,3.1,0.111,1128,Standard,6,STANDARD,Monitor standard performance metrics.
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,2215,2215,3.1,0.101,1128,Standard,6,STANDARD,Monitor standard performance metrics.
68614,"Seduction of Joe Tynan, The (1979)",Drama,15,15,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
96069,"Little Mermaid: Ariel's Beginning, The (2008)",Animation|Children|Fantasy,15,15,3.1,0.092,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1906,Mr. Jealousy (1997),Comedy|Romance,249,249,3.1,0.085,1128,Standard,6,STANDARD,Monitor standard performance metrics.
120821,The War at Home (1979),Documentary|War,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
87031,Strip Nude for Your Killer (Nude per l'assassino) (1975),Horror|Mystery|Thriller,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1363,"Preacher's Wife, The (1996)",Drama,1680,1680,3.1,0.078,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2061,Full Tilt Boogie (1997),Documentary,130,130,3.1,0.169,1128,Standard,6,STANDARD,Monitor standard performance metrics.
184,Nadja (1994),Drama,328,328,3.1,0.111,1128,Standard,6,STANDARD,Monitor standard performance metrics.
503,"New Age, The (1994)",Drama,140,140,3.1,0.109,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6086,"I, the Jury (1982)",Crime|Drama|Thriller,39,39,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
104561,Mutants (2009),Horror|Sci-Fi,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
87403,48 Shades (2006),Comedy|Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
71823,"New York, I Love You (2009)",Drama|Romance,202,202,3.1,0.113,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7878,Straight to Hell (1987),Comedy|Crime|Western,43,43,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
64037,Surveillance (2008),Crime|Mystery|Thriller,88,88,3.1,0.088,1128,Standard,6,STANDARD,Monitor standard performance metrics.
71989,Before the Revolution (Prima della rivoluzione) (1964),Drama|Romance,10,10,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
71096,Detective (Détective) (1985),Crime|Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
25976,Son of Paleface (1952),Action|Comedy|Romance|Western,15,15,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
56169,Awake (2007),Drama|Thriller,332,332,3.1,0.079,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8457,True Love (1989),Comedy,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
73730,Wrong Turn at Tahoe (2009),Action|Crime|Thriller,15,15,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller,153,153,3.1,0.125,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6260,"Robe, The (1953)",Drama,162,162,3.1,0.113,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26634,Pascali's Island (1988),Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
105715,Just Wright (2010),Comedy|Romance,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
42794,Buried Alive (1990),Film-Noir|Horror|Thriller,15,15,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
99495,"Acacias, Las (2011)",Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,1203,1203,3.1,0.094,1128,Standard,6,STANDARD,Monitor standard performance metrics.
45611,Vera Cruz (1954),Adventure|Western,36,36,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1539,Twin Town (1997),Comedy|Crime,279,279,3.1,0.118,1128,Standard,6,STANDARD,Monitor standard performance metrics.
4814,Don't Say a Word (2001),Thriller,1596,1596,3.1,0.103,1128,Standard,6,STANDARD,Monitor standard performance metrics.
86906,"Village Barbershop, The (2008)",Comedy|Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
84176,Waxworks (Das Wachsfigurenkabinett) (1924),Comedy|Drama|Romance|Thriller,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6844,Oleanna (1994),Drama,104,104,3.1,0.082,1128,Standard,6,STANDARD,Monitor standard performance metrics.
107630,High School (2010),Comedy,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,89,89,3.1,0.097,1128,Standard,6,STANDARD,Monitor standard performance metrics.
111287,Magic Magic (2013),Thriller,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
83385,Handsome Harry (2009),Crime|Drama,10,10,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
103437,Crossfire Trail (Louis L'Amour's 'Crossfire Trail') (2001),Action|Western,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,2702,2702,3.1,0.111,1128,Standard,6,STANDARD,Monitor standard performance metrics.
97382,Under the Boardwalk: The Monopoly Story (2010),Documentary,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
92008,Haywire (2011),Action|Thriller,295,295,3.1,0.084,1128,Standard,6,STANDARD,Monitor standard performance metrics.
629,Rude (1995),Drama,24,24,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
78528,"East Side, West Side (1949)",Crime|Drama|Romance,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
99754,Behind Blue Skies (Himlen är oskyldigt blå) (2010),Drama,5,5,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
5113,After the Fox (Caccia alla volpe) (1966),Comedy|Crime,80,80,3.1,0.07,1128,Standard,6,STANDARD,Monitor standard performance metrics.
91976,"Grey, The (2012)",Action|Drama,489,489,3.1,0.141,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8734,Love Happy (1949),Comedy,24,24,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
8763,"One and Only, Genuine, Original Family Band, The (1968)",Children|Comedy|Musical,15,15,3.1,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
3615,Dinosaur (2000),Adventure|Animation|Children,2310,2310,3.1,0.112,1128,Standard,6,STANDARD,Monitor standard performance metrics.
90717,Tower Heist (2011),Action|Comedy|Crime,374,374,3.09,0.088,1128,Standard,6,STANDARD,Monitor standard performance metrics.
108,Catwalk (1996),Documentary,125,125,3.09,0.099,1128,Standard,6,STANDARD,Monitor standard performance metrics.
62277,KM 31: Kilometro 31 (2006),Horror,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
91288,Gantz: Perfect Answer (2011),Action|Mystery|Sci-Fi,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
109472,Grand Piano (2013),Mystery|Thriller,23,23,3.09,0.172,1128,Standard,6,STANDARD,Monitor standard performance metrics.
55226,House of Bamboo (1955),Crime|Film-Noir,16,16,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
102278,Pawn (2013),Crime|Thriller,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
69926,"Strawberry Blonde, The (1941)",Comedy|Romance,17,17,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6632,Of Unknown Origin (1983),Horror,16,16,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
8793,PTU (2003),Crime|Drama,48,48,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,13401,13401,3.09,0.129,1128,Standard,6,STANDARD,Monitor standard performance metrics.
516,Renaissance Man (1994),Comedy|Drama,3431,3431,3.09,0.094,1128,Standard,6,STANDARD,Monitor standard performance metrics.
4026,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),Action|Comedy|Crime|Thriller,59,59,3.09,0.106,1128,Standard,6,STANDARD,Monitor standard performance metrics.
5150,Under the Skin (1997),Drama,35,35,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
104303,Jobs (2013),Drama,144,144,3.09,0.102,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8605,Taxi 3 (2003),Action|Comedy,289,289,3.09,0.109,1128,Standard,6,STANDARD,Monitor standard performance metrics.
95,Broken Arrow (1996),Action|Adventure|Thriller,22104,22104,3.09,0.101,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26488,"Star Chamber, The (1983)",Action|Crime|Drama|Thriller,123,123,3.09,0.109,1128,Standard,6,STANDARD,Monitor standard performance metrics.
99992,Shadow Dancer (2012),Crime|Drama|Thriller,35,35,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
2875,Sommersby (1993),Drama|Mystery|Romance,2054,2054,3.09,0.112,1128,Standard,6,STANDARD,Monitor standard performance metrics.
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,320,320,3.09,0.099,1128,Standard,6,STANDARD,Monitor standard performance metrics.
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,2591,2591,3.09,0.107,1128,Standard,6,STANDARD,Monitor standard performance metrics.
830,"First Wives Club, The (1996)",Comedy,6585,6585,3.09,0.091,1128,Standard,6,STANDARD,Monitor standard performance metrics.
110645,"Witching and Bitching (Brujas de Zugarramurdi, Las) (2014)",Comedy|Fantasy,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1829,Chinese Box (1997),Drama|Romance,278,278,3.09,0.1,1128,Standard,6,STANDARD,Monitor standard performance metrics.
58107,Step Up 2 the Streets (2008),Drama|Musical|Romance,410,410,3.09,0.08,1128,Standard,6,STANDARD,Monitor standard performance metrics.
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,76,76,3.09,0.111,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7169,Chasing Liberty (2004),Comedy|Romance,407,407,3.09,0.075,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1135,Private Benjamin (1980),Comedy,3969,3969,3.09,0.103,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2325,Orgazmo (1997),Comedy,1667,1667,3.09,0.113,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2864,Splendor (1999),Comedy,171,171,3.09,0.134,1128,Standard,6,STANDARD,Monitor standard performance metrics.
53988,Evening (2007),Drama,138,138,3.09,0.085,1128,Standard,6,STANDARD,Monitor standard performance metrics.
50792,Catch and Release (2006),Comedy|Drama|Romance,341,341,3.09,0.081,1128,Standard,6,STANDARD,Monitor standard performance metrics.
82066,London River (2009),Drama|Mystery,17,17,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
8293,Used People (1992),Comedy|Drama,28,28,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6248,Japon (a.k.a. Japan) (Japón) (2002),Drama,50,50,3.09,0.066,1128,Standard,6,STANDARD,Monitor standard performance metrics.
5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,460,460,3.09,0.094,1128,Standard,6,STANDARD,Monitor standard performance metrics.
117123,Dear White People (2014),Comedy|Drama,34,34,3.09,0.078,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6015,Big Shot's Funeral (Da Wan) (2001),Comedy,28,28,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
60599,Flakes (2007),Comedy,34,34,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,91,91,3.09,0.1,1128,Standard,6,STANDARD,Monitor standard performance metrics.
111113,Neighbors (2014),Comedy,318,318,3.09,0.094,1128,Standard,6,STANDARD,Monitor standard performance metrics.
69947,Game of Death II (a.k.a. Tower of Death) (Si wang ta) (1981),Action|Mystery,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
98836,Hyde Park on Hudson (2012),Comedy|Drama,59,59,3.09,0.077,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1417,"Portrait of a Lady, The (1996)",Drama,753,753,3.09,0.089,1128,Standard,6,STANDARD,Monitor standard performance metrics.
71779,Aces High (1976),Action|Drama|War,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
8896,I Married a Monster from Outer Space (1958),Horror|Sci-Fi,44,44,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1118,North Star (a.k.a. Tashunga) (1995),Action|Adventure|Crime|Drama|Western,32,32,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
4080,Baby Boom (1987),Comedy,705,705,3.09,0.089,1128,Standard,6,STANDARD,Monitor standard performance metrics.
93578,"Lonely Place to Die, A (2011)",Adventure|Crime|Thriller,27,27,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
5262,Mr. Sardonicus (1961),Horror,48,48,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
57027,Killing Words (Palabras encadenadas) (2003),Crime|Drama|Thriller,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1463,That Old Feeling (1997),Comedy|Romance,354,354,3.09,0.093,1128,Standard,6,STANDARD,Monitor standard performance metrics.
4177,"Mirror Crack'd, The (1980)",Crime|Mystery|Thriller,152,152,3.09,0.076,1128,Standard,6,STANDARD,Monitor standard performance metrics.
195,Something to Talk About (1995),Comedy|Drama|Romance,3242,3242,3.09,0.08,1128,Standard,6,STANDARD,Monitor standard performance metrics.
92262,Declaration of War (La Guerre est Déclarée) (2011),Drama,16,16,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
26973,Snow White: A Tale of Terror (1997),Fantasy|Horror,52,52,3.09,0.08,1128,Standard,6,STANDARD,Monitor standard performance metrics.
44427,Inspector Clouseau (1968),Comedy|Crime|Mystery,27,27,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
5157,"Church, The (Chiesa, La) (1989)",Drama|Fantasy|Horror,68,68,3.09,0.106,1128,Standard,6,STANDARD,Monitor standard performance metrics.
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,39,39,3.09,0.13,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26309,Walking Tall (1973),Action|Crime|Drama|Thriller,16,16,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
26343,"Fortune, The (1975)",Comedy|Crime|Romance,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
5611,"Four Feathers, The (2002)",Adventure|War,689,689,3.09,0.11,1128,Standard,6,STANDARD,Monitor standard performance metrics.
3791,Footloose (1984),Drama,3383,3383,3.09,0.105,1128,Standard,6,STANDARD,Monitor standard performance metrics.
3534,28 Days (2000),Drama,4670,4670,3.09,0.089,1128,Standard,6,STANDARD,Monitor standard performance metrics.
66365,Trancers (1985),Action|Sci-Fi,40,40,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,307,307,3.09,0.101,1128,Standard,6,STANDARD,Monitor standard performance metrics.
5941,Drumline (2002),Comedy|Drama|Musical|Romance,1028,1028,3.09,0.092,1128,Standard,6,STANDARD,Monitor standard performance metrics.
47330,Dirty Mary Crazy Larry (1974),Action|Crime|Drama|Romance,38,38,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6977,New Jack City (1991),Action|Crime|Drama,507,507,3.09,0.115,1128,Standard,6,STANDARD,Monitor standard performance metrics.
5586,"Gypsy Moths, The (1969)",Drama,17,17,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1377,Batman Returns (1992),Action|Crime,12841,12841,3.09,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7412,"Cat and the Canary, The (1978)",Comedy|Horror|Mystery,11,11,3.09,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6976,Tales from the Crypt (1972),Horror,160,160,3.09,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
