USERID,MOVIES_RATED,TOTAL_RATINGS,AVG_RATING_GIVEN,RATING_VARIANCE,TOTAL_TAGS_APPLIED,TAGS_PER_MOVIE_RATIO,USER_ENGAGEMENT_TIER,RATING_STYLE,RATING_PATTERN,TAGGING_BEHAVIOR
43012,374,374,2.93,1.3,0,0.00,Power User,Very Critical Rater,Discriminating (High Variance),Light Tagger
41178,374,374,3.34,1.31,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
53426,375,375,3.95,0.76,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
109082,375,375,3.12,1.03,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
138202,375,375,3.35,0.83,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
86129,366,366,3.49,0.59,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
126790,366,366,3.09,1.2,1,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
36038,366,366,3.61,0.85,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
14359,366,366,3.39,0.63,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
98808,371,371,3.91,0.78,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
27961,367,367,2.69,0.76,0,0.00,Power User,Very Critical Rater,Consistent (Low Variance),Light Tagger
111038,367,367,3.55,1.01,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
52406,368,368,3.06,1.23,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
44801,368,368,3.45,1.04,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
59276,368,368,3.5,0.76,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
40070,369,369,4.22,0.81,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
130112,369,369,3.24,0.57,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
45418,369,369,3.62,1.04,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
7635,367,367,4.13,0.94,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
9265,41,41,4.12,1.13,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
118690,356,356,3.9,0.96,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
41132,362,362,3.93,0.9,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
3025,361,361,3.35,1,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
91845,360,360,3.63,0.59,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
3149,360,360,4.12,1.04,1,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
108763,360,360,3.71,0.75,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
16349,359,359,2.77,1.19,0,0.00,Power User,Very Critical Rater,Moderate Variance,Light Tagger
24819,359,359,3.59,1.26,0,0.00,Power User,Balanced Rater,Discriminating (High Variance),Light Tagger
13970,358,358,4.29,0.98,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
68468,358,358,4.05,0.59,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
91537,358,358,3.62,0.92,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
15266,357,357,2.6,1.07,0,0.00,Power User,Very Critical Rater,Moderate Variance,Light Tagger
85691,357,357,3.1,1,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
86852,356,356,3.71,0.71,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
82690,376,376,3.73,1.23,0,0.00,Power User,Balanced Rater,Discriminating (High Variance),Light Tagger
128581,356,356,3.63,1.43,0,0.00,Power User,Balanced Rater,Discriminating (High Variance),Light Tagger
88975,25,25,3.44,0.9,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
73688,356,356,3.38,1.03,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
35378,355,355,4.31,0.97,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
73231,354,354,3.59,0.89,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
7939,353,353,3.95,0.6,1,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
122166,353,353,3.39,1.13,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
58924,353,353,3.13,1.4,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
114161,352,352,4.78,0.52,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
126732,352,352,3.28,0.99,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
3053,352,352,3.33,0.58,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
14454,351,351,3.67,0.78,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
120735,351,351,3.71,0.8,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
10882,350,350,3.4,0.97,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
40619,350,350,3.77,1.07,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
9772,356,356,3.52,0.82,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
13715,376,376,3.48,1.01,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
100304,82,82,3.2,1.06,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
65531,82,82,3.33,0.84,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
136351,82,82,3.64,1.34,0,0.00,Regular User,Balanced Rater,Discriminating (High Variance),Light Tagger
38560,82,82,3.67,1.34,0,0.00,Regular User,Balanced Rater,Discriminating (High Variance),Light Tagger
37426,82,82,3.92,0.6,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
43659,82,82,3.95,1.05,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
16885,82,82,3.48,0.93,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
126823,82,82,3.39,1.01,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
109809,82,82,3.59,0.92,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
105859,82,82,4.4,1.03,0,0.00,Regular User,Generous Rater,Moderate Variance,Light Tagger
137222,82,82,3.56,1.11,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
49772,348,348,3.76,0.71,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
137920,348,348,3.02,1.36,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
66678,348,348,3.33,0.67,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
116988,348,348,3.14,0.9,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
136694,349,349,3.45,0.83,1,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
35703,349,349,3.94,0.71,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
27934,349,349,3.44,0.92,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
24507,82,82,3.74,0.84,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
97440,82,82,3.51,0.67,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
76076,82,82,3.69,1.1,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
100605,82,82,3.82,0.99,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
4198,82,82,3.7,0.78,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
123626,82,82,4.19,0.84,0,0.00,Regular User,Generous Rater,Moderate Variance,Light Tagger
76519,82,82,4.27,0.77,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
99080,82,82,3.57,0.92,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
374,82,82,3.62,0.91,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
131008,82,82,3.72,0.65,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
93291,82,82,3.61,1,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
26828,82,82,3.98,0.77,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
89306,82,82,3.29,1.13,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
20662,82,82,4.24,1.03,0,0.00,Regular User,Generous Rater,Moderate Variance,Light Tagger
130618,82,82,3.88,0.72,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
67426,81,81,2.74,1.28,0,0.00,Regular User,Very Critical Rater,Discriminating (High Variance),Light Tagger
125595,82,82,3.93,0.71,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
100820,82,82,3.18,1.06,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
40425,82,82,4,0.64,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
2118,82,82,3.6,0.84,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
66854,82,82,3.65,0.98,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
85810,82,82,4.21,0.82,0,0.00,Regular User,Generous Rater,Moderate Variance,Light Tagger
89063,82,82,3.61,0.98,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
89685,81,81,3.92,1.1,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
113481,81,81,3.67,0.89,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
41021,81,81,3.41,1.11,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
129974,81,81,4.02,1.22,0,0.00,Regular User,Generous Rater,Discriminating (High Variance),Light Tagger
117863,81,81,4.09,0.8,0,0.00,Regular User,Generous Rater,Moderate Variance,Light Tagger
58454,81,81,3.88,0.94,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
21559,81,81,3.08,1.37,0,0.00,Regular User,Critical Rater,Discriminating (High Variance),Light Tagger
8548,25,25,3.24,1.09,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
94349,35,35,2.91,1,0,0.00,Casual User,Very Critical Rater,Moderate Variance,Light Tagger
31319,81,81,4.09,0.66,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
81930,81,81,4.3,0.76,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
29571,81,81,3.89,0.93,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
89490,81,81,3.77,0.81,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
66616,81,81,3.59,1.17,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
41776,81,81,3.65,0.83,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
44336,81,81,3.49,1.36,0,0.00,Regular User,Critical Rater,Discriminating (High Variance),Light Tagger
125736,81,81,3.78,0.73,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
31272,81,81,3.06,0.73,0,0.00,Regular User,Critical Rater,Consistent (Low Variance),Light Tagger
69165,81,81,3.32,1.17,0,0.00,Regular User,Critical Rater,Moderate Variance,Light Tagger
72777,81,81,3.68,1.18,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
25044,35,35,3.17,1.03,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
97233,35,35,3.29,0.56,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
65922,35,35,3.43,0.69,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
86951,81,81,3.56,1.18,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
80263,35,35,3.97,1.23,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
138344,35,35,3.54,1.08,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
77896,35,35,3.43,0.6,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
92386,35,35,3.66,1.01,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
13978,35,35,4.09,1.02,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
54435,35,35,3.51,0.94,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
2048,35,35,3.69,0.95,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
68850,35,35,4.04,1.09,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
82938,35,35,3.89,0.82,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
102521,35,35,3.51,1.32,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
27664,35,35,3.6,1.25,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
136729,35,35,3.86,0.9,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
32373,35,35,3.39,1.07,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
115073,35,35,3.69,1.24,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
88467,35,35,3.77,0.72,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
91684,35,35,4,0.76,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
19567,35,35,4.46,0.91,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
121394,35,35,3.6,0.83,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
88017,35,35,4.37,0.76,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
52475,35,35,2.54,1.48,0,0.00,Casual User,Very Critical Rater,Discriminating (High Variance),Light Tagger
59666,35,35,3.34,1.07,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
87981,35,35,3.86,1.02,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
122913,35,35,3.74,0.84,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
105271,35,35,3.71,0.81,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
137428,35,35,3.19,0.51,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
99645,35,35,4.14,1.05,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
91326,35,35,3.46,0.97,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
68225,35,35,1.97,1.08,0,0.00,Casual User,Very Critical Rater,Moderate Variance,Light Tagger
136840,35,35,4,0.79,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
126068,35,35,3.97,0.74,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
103093,35,35,4.01,0.66,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
37862,35,35,3.69,0.98,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
77272,35,35,3.34,1.12,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
107843,34,34,4.03,0.89,0,0.00,Light User,Generous Rater,Moderate Variance,Light Tagger
79055,35,35,4.03,0.81,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
92081,35,35,3.86,0.76,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
32946,35,35,3.74,0.87,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
55901,35,35,3.74,1.1,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
223,35,35,3.34,1.18,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
97839,35,35,3.69,1.01,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
90080,35,35,3.9,0.58,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
123950,35,35,3.94,0.83,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
102805,35,35,3.37,0.68,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
85229,35,35,3.89,1.12,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
64947,35,35,4.17,0.84,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
138355,35,35,3.77,1.17,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
54634,35,35,3.34,0.92,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
19757,35,35,2.94,1.31,0,0.00,Casual User,Very Critical Rater,Discriminating (High Variance),Light Tagger
12625,35,35,3.8,0.82,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
62504,82,82,3.79,0.74,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
3115,34,34,3.82,0.82,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
122551,34,34,4.12,0.9,0,0.00,Light User,Generous Rater,Moderate Variance,Light Tagger
21466,122,122,3.97,1.21,0,0.00,Regular User,Balanced Rater,Discriminating (High Variance),Light Tagger
14777,122,122,4.03,0.65,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
113520,122,122,4.07,0.62,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
39738,122,122,4.4,1.1,0,0.00,Regular User,Generous Rater,Moderate Variance,Light Tagger
53964,122,122,3.51,0.83,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
45590,122,122,3.71,0.78,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
37201,122,122,3.83,0.81,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
80850,122,122,3.87,1.06,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
93878,25,25,3.96,0.9,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
84535,25,25,3.68,1.22,0,0.00,Light User,Balanced Rater,Discriminating (High Variance),Light Tagger
25697,25,25,3.64,0.89,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
136401,25,25,3.76,0.81,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
89415,35,35,3.67,0.68,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
67194,25,25,3.98,0.73,0,0.00,Light User,Balanced Rater,Consistent (Low Variance),Light Tagger
76774,25,25,3.96,0.92,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
4837,25,25,3.52,1.02,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
71775,25,25,3.32,1.12,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
99756,25,25,3.2,0.89,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
135769,25,25,3.4,0.98,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
71958,25,25,3.76,0.88,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
63435,25,25,4.6,0.63,0,0.00,Light User,Generous Rater,Consistent (Low Variance),Light Tagger
25834,25,25,3.34,0.99,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
71922,25,25,3.92,1.13,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
128534,25,25,3.96,1.22,0,0.00,Light User,Balanced Rater,Discriminating (High Variance),Light Tagger
13078,25,25,3.6,1.1,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
81255,25,25,1.92,1.06,0,0.00,Light User,Very Critical Rater,Moderate Variance,Light Tagger
54544,25,25,3.14,0.94,0,0.00,Light User,Critical Rater,Moderate Variance,Light Tagger
46228,25,25,3.5,0.75,0,0.00,Light User,Balanced Rater,Consistent (Low Variance),Light Tagger
20386,25,25,3.6,0.98,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
21766,25,25,3.64,1.16,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
5394,25,25,3.88,0.91,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
85896,25,25,4.34,0.66,0,0.00,Light User,Generous Rater,Consistent (Low Variance),Light Tagger
122061,25,25,4.16,1.19,0,0.00,Light User,Generous Rater,Moderate Variance,Light Tagger
108591,25,25,3.4,0.69,0,0.00,Light User,Critical Rater,Consistent (Low Variance),Light Tagger
106052,25,25,3.94,1.22,0,0.00,Light User,Balanced Rater,Discriminating (High Variance),Light Tagger
57205,25,25,3.04,1.56,0,0.00,Light User,Critical Rater,Discriminating (High Variance),Light Tagger
63041,25,25,3.16,0.73,0,0.00,Light User,Critical Rater,Consistent (Low Variance),Light Tagger
61429,25,25,3.66,0.76,0,0.00,Light User,Balanced Rater,Consistent (Low Variance),Light Tagger
34980,25,25,3.86,0.84,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
97805,25,25,3.68,0.92,0,0.00,Light User,Balanced Rater,Moderate Variance,Light Tagger
30879,25,25,3.68,0.73,0,0.00,Light User,Balanced Rater,Consistent (Low Variance),Light Tagger
